"fecha","indicador","valor"
"2004-07-01","anomalia_temperatura_deg_c","0.44986"
"2004-08-01","anomalia_temperatura_deg_c","0.49127"
"2004-09-01","anomalia_temperatura_deg_c","0.49511"
"2004-10-01","anomalia_temperatura_deg_c","0.45565"
"2004-11-01","anomalia_temperatura_deg_c","0.44815"
"2004-12-01","anomalia_temperatura_deg_c","0.40634"
"2005-01-01","anomalia_temperatura_deg_c","0.43095"
"2005-02-01","anomalia_temperatura_deg_c","0.39155"
"2005-03-01","anomalia_temperatura_deg_c","0.43158"
"2005-04-01","anomalia_temperatura_deg_c","0.44159"
"2005-05-01","anomalia_temperatura_deg_c","0.4514"
"2005-06-01","anomalia_temperatura_deg_c","0.48384"
"2005-07-01","anomalia_temperatura_deg_c","0.52069"
"2005-08-01","anomalia_temperatura_deg_c","0.55713"
"2005-09-01","anomalia_temperatura_deg_c","0.48167"
"2005-10-01","anomalia_temperatura_deg_c","0.44736"
"2005-11-01","anomalia_temperatura_deg_c","0.39722"
"2005-12-01","anomalia_temperatura_deg_c","0.33964"
"2006-01-01","anomalia_temperatura_deg_c","0.34451"
"2006-02-01","anomalia_temperatura_deg_c","0.37563"
"2006-03-01","anomalia_temperatura_deg_c","0.34957"
"2006-04-01","anomalia_temperatura_deg_c","0.39144"
"2006-05-01","anomalia_temperatura_deg_c","0.40319"
"2006-06-01","anomalia_temperatura_deg_c","0.43229"
"2006-07-01","anomalia_temperatura_deg_c","0.46082"
"2006-08-01","anomalia_temperatura_deg_c","0.51417"
"2006-09-01","anomalia_temperatura_deg_c","0.46953"
"2006-10-01","anomalia_temperatura_deg_c","0.43699"
"2006-11-01","anomalia_temperatura_deg_c","0.45868"
"2006-12-01","anomalia_temperatura_deg_c","0.4498"
"2007-01-01","anomalia_temperatura_deg_c","0.46563"
"2007-02-01","anomalia_temperatura_deg_c","0.44534"
"2007-03-01","anomalia_temperatura_deg_c","0.38179"
"2007-04-01","anomalia_temperatura_deg_c","0.36389"
"2007-05-01","anomalia_temperatura_deg_c","0.3543"
"2007-06-01","anomalia_temperatura_deg_c","0.41045"
"2007-07-01","anomalia_temperatura_deg_c","0.43251"
"2007-08-01","anomalia_temperatura_deg_c","0.37653"
"2007-09-01","anomalia_temperatura_deg_c","0.3435"
"2007-10-01","anomalia_temperatura_deg_c","0.29294"
"2007-11-01","anomalia_temperatura_deg_c","0.24176"
"2007-12-01","anomalia_temperatura_deg_c","0.19153"
"2008-01-01","anomalia_temperatura_deg_c","0.20343"
"2008-02-01","anomalia_temperatura_deg_c","0.21072"
"2008-03-01","anomalia_temperatura_deg_c","0.28252"
"2008-04-01","anomalia_temperatura_deg_c","0.27825"
"2008-05-01","anomalia_temperatura_deg_c","0.31621"
"2008-06-01","anomalia_temperatura_deg_c","0.32443"
"2008-07-01","anomalia_temperatura_deg_c","0.4195"
"2008-08-01","anomalia_temperatura_deg_c","0.46305"
"2008-09-01","anomalia_temperatura_deg_c","0.46463"
"2008-10-01","anomalia_temperatura_deg_c","0.38543"
"2008-11-01","anomalia_temperatura_deg_c","0.31264"
"2008-12-01","anomalia_temperatura_deg_c","0.32474"
"2009-01-01","anomalia_temperatura_deg_c","0.37007"
"2009-02-01","anomalia_temperatura_deg_c","0.31749"
"2009-03-01","anomalia_temperatura_deg_c","0.35694"
"2009-04-01","anomalia_temperatura_deg_c","0.40047"
"2009-05-01","anomalia_temperatura_deg_c","0.46015"
"2009-06-01","anomalia_temperatura_deg_c","0.58751"
"2009-07-01","anomalia_temperatura_deg_c","0.60909"
"2009-08-01","anomalia_temperatura_deg_c","0.60766"
"2009-09-01","anomalia_temperatura_deg_c","0.48558"
"2009-10-01","anomalia_temperatura_deg_c","0.51241"
"2009-11-01","anomalia_temperatura_deg_c","0.48595"
"2009-12-01","anomalia_temperatura_deg_c","0.56787"
"2010-01-01","anomalia_temperatura_deg_c","0.53401"
"2010-02-01","anomalia_temperatura_deg_c","0.53686"
"2010-03-01","anomalia_temperatura_deg_c","0.54155"
"2010-04-01","anomalia_temperatura_deg_c","0.58411"
"2010-05-01","anomalia_temperatura_deg_c","0.53885"
"2010-06-01","anomalia_temperatura_deg_c","0.51644"
"2010-07-01","anomalia_temperatura_deg_c","0.57024"
"2010-08-01","anomalia_temperatura_deg_c","0.5357"
"2010-09-01","anomalia_temperatura_deg_c","0.45426"
"2010-10-01","anomalia_temperatura_deg_c","0.38988"
"2010-11-01","anomalia_temperatura_deg_c","0.30676"
"2010-12-01","anomalia_temperatura_deg_c","0.31815"
"2011-01-01","anomalia_temperatura_deg_c","0.33312"
"2011-02-01","anomalia_temperatura_deg_c","0.35385"
"2011-03-01","anomalia_temperatura_deg_c","0.36599"
"2011-04-01","anomalia_temperatura_deg_c","0.37291"
"2011-05-01","anomalia_temperatura_deg_c","0.38896"
"2011-06-01","anomalia_temperatura_deg_c","0.43709"
"2011-07-01","anomalia_temperatura_deg_c","0.48177"
"2011-08-01","anomalia_temperatura_deg_c","0.46453"
"2011-09-01","anomalia_temperatura_deg_c","0.38835"
"2011-10-01","anomalia_temperatura_deg_c","0.31064"
"2011-11-01","anomalia_temperatura_deg_c","0.34405"
"2011-12-01","anomalia_temperatura_deg_c","0.30083"
"2012-01-01","anomalia_temperatura_deg_c","0.29779"
"2012-02-01","anomalia_temperatura_deg_c","0.32166"
"2012-03-01","anomalia_temperatura_deg_c","0.33618"
"2012-04-01","anomalia_temperatura_deg_c","0.39654"
"2012-05-01","anomalia_temperatura_deg_c","0.46796"
"2012-06-01","anomalia_temperatura_deg_c","0.46971"
"2012-07-01","anomalia_temperatura_deg_c","0.52013"
"2012-08-01","anomalia_temperatura_deg_c","0.55915"
"2012-09-01","anomalia_temperatura_deg_c","0.54827"
"2012-10-01","anomalia_temperatura_deg_c","0.52533"
"2012-11-01","anomalia_temperatura_deg_c","0.51248"
"2012-12-01","anomalia_temperatura_deg_c","0.43406"
"2013-01-01","anomalia_temperatura_deg_c","0.37743"
"2013-02-01","anomalia_temperatura_deg_c","0.41067"
"2013-03-01","anomalia_temperatura_deg_c","0.39742"
"2013-04-01","anomalia_temperatura_deg_c","0.43457"
"2013-05-01","anomalia_temperatura_deg_c","0.47614"
"2013-06-01","anomalia_temperatura_deg_c","0.41605"
"2013-07-01","anomalia_temperatura_deg_c","0.57561"
"2013-08-01","anomalia_temperatura_deg_c","0.57897"
"2013-09-01","anomalia_temperatura_deg_c","0.55462"
"2013-10-01","anomalia_temperatura_deg_c","0.48511"
"2013-11-01","anomalia_temperatura_deg_c","0.53781"
"2013-12-01","anomalia_temperatura_deg_c","0.43694"
"2014-01-01","anomalia_temperatura_deg_c","0.42842"
"2014-02-01","anomalia_temperatura_deg_c","0.41518"
"2014-03-01","anomalia_temperatura_deg_c","0.44835"
"2014-04-01","anomalia_temperatura_deg_c","0.55789"
"2014-05-01","anomalia_temperatura_deg_c","0.58253"
"2014-06-01","anomalia_temperatura_deg_c","0.65035"
"2014-07-01","anomalia_temperatura_deg_c","0.64119"
"2014-08-01","anomalia_temperatura_deg_c","0.73719"
"2014-09-01","anomalia_temperatura_deg_c","0.71373"
"2014-10-01","anomalia_temperatura_deg_c","0.62964"
"2014-11-01","anomalia_temperatura_deg_c","0.56137"
"2014-12-01","anomalia_temperatura_deg_c","0.55082"
"2015-01-01","anomalia_temperatura_deg_c","0.55126"
"2015-02-01","anomalia_temperatura_deg_c","0.51858"
"2015-03-01","anomalia_temperatura_deg_c","0.54056"
"2015-04-01","anomalia_temperatura_deg_c","0.66701"
"2015-05-01","anomalia_temperatura_deg_c","0.6901"
"2015-06-01","anomalia_temperatura_deg_c","0.67988"
"2015-07-01","anomalia_temperatura_deg_c","0.75634"
"2015-08-01","anomalia_temperatura_deg_c","0.7579"
"2015-09-01","anomalia_temperatura_deg_c","0.82941"
"2015-10-01","anomalia_temperatura_deg_c","0.79933"
"2015-11-01","anomalia_temperatura_deg_c","0.78759"
"2015-12-01","anomalia_temperatura_deg_c","0.82739"
"2016-01-01","anomalia_temperatura_deg_c","0.8346"
"2016-02-01","anomalia_temperatura_deg_c","0.72615"
"2016-03-01","anomalia_temperatura_deg_c","0.80794"
"2016-04-01","anomalia_temperatura_deg_c","0.75777"
"2016-05-01","anomalia_temperatura_deg_c","0.70494"
"2016-06-01","anomalia_temperatura_deg_c","0.72439"
"2016-07-01","anomalia_temperatura_deg_c","0.76817"
"2016-08-01","anomalia_temperatura_deg_c","0.75802"
"2016-09-01","anomalia_temperatura_deg_c","0.69842"
"2016-10-01","anomalia_temperatura_deg_c","0.7092"
"2016-11-01","anomalia_temperatura_deg_c","0.58271"
"2016-12-01","anomalia_temperatura_deg_c","0.56112"
"2017-01-01","anomalia_temperatura_deg_c","0.62426"
"2017-02-01","anomalia_temperatura_deg_c","0.66555"
"2017-03-01","anomalia_temperatura_deg_c","0.66514"
"2017-04-01","anomalia_temperatura_deg_c","0.72188"
"2017-05-01","anomalia_temperatura_deg_c","0.65802"
"2017-06-01","anomalia_temperatura_deg_c","0.65395"
"2017-07-01","anomalia_temperatura_deg_c","0.70197"
"2017-08-01","anomalia_temperatura_deg_c","0.74569"
"2017-09-01","anomalia_temperatura_deg_c","0.6185"
"2017-10-01","anomalia_temperatura_deg_c","0.63136"
"2017-11-01","anomalia_temperatura_deg_c","0.57322"
"2017-12-01","anomalia_temperatura_deg_c","0.47841"
"2018-01-01","anomalia_temperatura_deg_c","0.51155"
"2018-02-01","anomalia_temperatura_deg_c","0.48452"
"2018-03-01","anomalia_temperatura_deg_c","0.55747"
"2018-04-01","anomalia_temperatura_deg_c","0.59743"
"2018-05-01","anomalia_temperatura_deg_c","0.63019"
"2018-06-01","anomalia_temperatura_deg_c","0.60652"
"2018-07-01","anomalia_temperatura_deg_c","0.60473"
"2018-08-01","anomalia_temperatura_deg_c","0.65711"
"2018-09-01","anomalia_temperatura_deg_c","0.65663"
"2018-10-01","anomalia_temperatura_deg_c","0.68747"
"2018-11-01","anomalia_temperatura_deg_c","0.71479"
"2018-12-01","anomalia_temperatura_deg_c","0.68851"
"2019-01-01","anomalia_temperatura_deg_c","0.64445"
"2019-02-01","anomalia_temperatura_deg_c","0.66093"
"2019-03-01","anomalia_temperatura_deg_c","0.70582"
"2019-04-01","anomalia_temperatura_deg_c","0.69814"
"2019-05-01","anomalia_temperatura_deg_c","0.65642"
"2019-06-01","anomalia_temperatura_deg_c","0.66425"
"2019-07-01","anomalia_temperatura_deg_c","0.80573"
"2019-08-01","anomalia_temperatura_deg_c","0.82872"
"2019-09-01","anomalia_temperatura_deg_c","0.73526"
"2019-10-01","anomalia_temperatura_deg_c","0.74281"
"2019-11-01","anomalia_temperatura_deg_c","0.74774"
"2019-12-01","anomalia_temperatura_deg_c","0.71392"
"2020-01-01","anomalia_temperatura_deg_c","0.77289"
"2020-02-01","anomalia_temperatura_deg_c","0.72363"
"2020-03-01","anomalia_temperatura_deg_c","0.79024"
"2020-04-01","anomalia_temperatura_deg_c","0.77147"
"2020-05-01","anomalia_temperatura_deg_c","0.71318"
"2020-06-01","anomalia_temperatura_deg_c","0.69025"
"2020-07-01","anomalia_temperatura_deg_c","0.76132"
"2020-08-01","anomalia_temperatura_deg_c","0.82206"
"2020-09-01","anomalia_temperatura_deg_c","0.68883"
"2020-10-01","anomalia_temperatura_deg_c","0.63366"
"2020-11-01","anomalia_temperatura_deg_c","0.60219"
"2020-12-01","anomalia_temperatura_deg_c","0.54915"
"2021-01-01","anomalia_temperatura_deg_c","0.51858"
"2021-02-01","anomalia_temperatura_deg_c","0.4962"
"2021-03-01","anomalia_temperatura_deg_c","0.55531"
"2021-04-01","anomalia_temperatura_deg_c","0.60388"
"2021-05-01","anomalia_temperatura_deg_c","0.64274"
"2021-06-01","anomalia_temperatura_deg_c","0.6351"
"2021-07-01","anomalia_temperatura_deg_c","0.73084"
"2021-08-01","anomalia_temperatura_deg_c","0.72425"
"2021-09-01","anomalia_temperatura_deg_c","0.71273"
"2021-10-01","anomalia_temperatura_deg_c","0.69087"
"2021-11-01","anomalia_temperatura_deg_c","0.68133"
"2021-12-01","anomalia_temperatura_deg_c","0.59451"
"2022-01-01","anomalia_temperatura_deg_c","0.64757"
"2022-02-01","anomalia_temperatura_deg_c","0.5981"
"2022-03-01","anomalia_temperatura_deg_c","0.62775"
"2022-04-01","anomalia_temperatura_deg_c","0.62421"
"2022-05-01","anomalia_temperatura_deg_c","0.64816"
"2022-06-01","anomalia_temperatura_deg_c","0.7157"
"2022-07-01","anomalia_temperatura_deg_c","0.69485"
"2022-08-01","anomalia_temperatura_deg_c","0.7544"
"2022-09-01","anomalia_temperatura_deg_c","0.7039"
"2022-10-01","anomalia_temperatura_deg_c","0.68321"
"2022-11-01","anomalia_temperatura_deg_c","0.66262"
"2022-12-01","anomalia_temperatura_deg_c","0.7186"
"2023-01-01","anomalia_temperatura_deg_c","0.66273"
"2023-02-01","anomalia_temperatura_deg_c","0.66657"
"2023-03-01","anomalia_temperatura_deg_c","0.7899"
"2023-04-01","anomalia_temperatura_deg_c","0.84818"
"2023-05-01","anomalia_temperatura_deg_c","0.82701"
"2023-06-01","anomalia_temperatura_deg_c","0.91882"
"2023-07-01","anomalia_temperatura_deg_c","1.06614"
"2023-08-01","anomalia_temperatura_deg_c","1.10706"
"1850-01-01","rango_inferior_incertidumbre_95pct_bias","-0.453"
"1850-02-01","rango_inferior_incertidumbre_95pct_bias","-0.4475"
"1850-03-01","rango_inferior_incertidumbre_95pct_bias","-0.678"
"1850-04-01","rango_inferior_incertidumbre_95pct_bias","-0.439"
"1850-05-01","rango_inferior_incertidumbre_95pct_bias","-0.3375"
"1850-06-01","rango_inferior_incertidumbre_95pct_bias","-0.341"
"1850-07-01","rango_inferior_incertidumbre_95pct_bias","-0.296"
"1850-08-01","rango_inferior_incertidumbre_95pct_bias","-0.3995"
"1850-09-01","rango_inferior_incertidumbre_95pct_bias","-0.4385"
"1850-10-01","rango_inferior_incertidumbre_95pct_bias","-0.4645"
"1850-11-01","rango_inferior_incertidumbre_95pct_bias","-0.2435"
"1850-12-01","rango_inferior_incertidumbre_95pct_bias","-0.3315"
"1851-01-01","rango_inferior_incertidumbre_95pct_bias","-0.374"
"1851-02-01","rango_inferior_incertidumbre_95pct_bias","-0.3935"
"1851-03-01","rango_inferior_incertidumbre_95pct_bias","-0.35"
"1851-04-01","rango_inferior_incertidumbre_95pct_bias","-0.524"
"1851-05-01","rango_inferior_incertidumbre_95pct_bias","-0.377"
"1851-06-01","rango_inferior_incertidumbre_95pct_bias","-0.3645"
"1851-07-01","rango_inferior_incertidumbre_95pct_bias","-0.268"
"1851-08-01","rango_inferior_incertidumbre_95pct_bias","-0.3225"
"1851-09-01","rango_inferior_incertidumbre_95pct_bias","-0.187"
"1851-10-01","rango_inferior_incertidumbre_95pct_bias","-0.178"
"1851-11-01","rango_inferior_incertidumbre_95pct_bias","-0.0235"
"1851-12-01","rango_inferior_incertidumbre_95pct_bias","-0.0925"
"1852-01-01","rango_inferior_incertidumbre_95pct_bias","-0.406"
"1852-02-01","rango_inferior_incertidumbre_95pct_bias","-0.5295"
"1852-03-01","rango_inferior_incertidumbre_95pct_bias","-0.451"
"1852-04-01","rango_inferior_incertidumbre_95pct_bias","-0.4535"
"1852-05-01","rango_inferior_incertidumbre_95pct_bias","-0.306"
"1852-06-01","rango_inferior_incertidumbre_95pct_bias","-0.1295"
"1852-07-01","rango_inferior_incertidumbre_95pct_bias","-0.05"
"1852-08-01","rango_inferior_incertidumbre_95pct_bias","-0.3105"
"1852-09-01","rango_inferior_incertidumbre_95pct_bias","-0.165"
"1852-10-01","rango_inferior_incertidumbre_95pct_bias","-0.2105"
"1852-11-01","rango_inferior_incertidumbre_95pct_bias","-0.197"
"1852-12-01","rango_inferior_incertidumbre_95pct_bias","-0.086"
"1853-01-01","rango_inferior_incertidumbre_95pct_bias","-0.2925"
"1853-02-01","rango_inferior_incertidumbre_95pct_bias","-0.2725"
"1853-03-01","rango_inferior_incertidumbre_95pct_bias","-0.1505"
"1853-04-01","rango_inferior_incertidumbre_95pct_bias","-0.2965"
"1853-05-01","rango_inferior_incertidumbre_95pct_bias","-0.3015"
"1853-06-01","rango_inferior_incertidumbre_95pct_bias","-0.2195"
"1853-07-01","rango_inferior_incertidumbre_95pct_bias","-0.1745"
"1853-08-01","rango_inferior_incertidumbre_95pct_bias","-0.2765"
"1853-09-01","rango_inferior_incertidumbre_95pct_bias","-0.4265"
"1853-10-01","rango_inferior_incertidumbre_95pct_bias","-0.4625"
"1853-11-01","rango_inferior_incertidumbre_95pct_bias","-0.2645"
"1853-12-01","rango_inferior_incertidumbre_95pct_bias","-0.3875"
"1854-01-01","rango_inferior_incertidumbre_95pct_bias","-0.3045"
"1854-02-01","rango_inferior_incertidumbre_95pct_bias","-0.3505"
"1854-03-01","rango_inferior_incertidumbre_95pct_bias","-0.3075"
"1854-04-01","rango_inferior_incertidumbre_95pct_bias","-0.349"
"1854-05-01","rango_inferior_incertidumbre_95pct_bias","-0.3405"
"1854-06-01","rango_inferior_incertidumbre_95pct_bias","-0.2555"
"1854-07-01","rango_inferior_incertidumbre_95pct_bias","-0.4125"
"1854-08-01","rango_inferior_incertidumbre_95pct_bias","-0.294"
"1854-09-01","rango_inferior_incertidumbre_95pct_bias","-0.2105"
"1854-10-01","rango_inferior_incertidumbre_95pct_bias","-0.3625"
"1854-11-01","rango_inferior_incertidumbre_95pct_bias","-0.4255"
"1854-12-01","rango_inferior_incertidumbre_95pct_bias","-0.565"
"1855-01-01","rango_inferior_incertidumbre_95pct_bias","-0.2525"
"1855-02-01","rango_inferior_incertidumbre_95pct_bias","-0.2675"
"1855-03-01","rango_inferior_incertidumbre_95pct_bias","-0.2685"
"1855-04-01","rango_inferior_incertidumbre_95pct_bias","-0.3875"
"1855-05-01","rango_inferior_incertidumbre_95pct_bias","-0.51"
"1855-06-01","rango_inferior_incertidumbre_95pct_bias","-0.402"
"1855-07-01","rango_inferior_incertidumbre_95pct_bias","-0.386"
"1855-08-01","rango_inferior_incertidumbre_95pct_bias","-0.2465"
"1855-09-01","rango_inferior_incertidumbre_95pct_bias","-0.3475"
"1855-10-01","rango_inferior_incertidumbre_95pct_bias","-0.2575"
"1855-11-01","rango_inferior_incertidumbre_95pct_bias","-0.2615"
"1855-12-01","rango_inferior_incertidumbre_95pct_bias","-0.2315"
"1856-01-01","rango_inferior_incertidumbre_95pct_bias","-0.192"
"1856-02-01","rango_inferior_incertidumbre_95pct_bias","-0.315"
"1856-03-01","rango_inferior_incertidumbre_95pct_bias","-0.27"
"1856-04-01","rango_inferior_incertidumbre_95pct_bias","-0.418"
"1856-05-01","rango_inferior_incertidumbre_95pct_bias","-0.187"
"1856-06-01","rango_inferior_incertidumbre_95pct_bias","-0.385"
"1856-07-01","rango_inferior_incertidumbre_95pct_bias","-0.45"
"1856-08-01","rango_inferior_incertidumbre_95pct_bias","-0.35"
"1856-09-01","rango_inferior_incertidumbre_95pct_bias","-0.4"
"1856-10-01","rango_inferior_incertidumbre_95pct_bias","-0.43"
"1856-11-01","rango_inferior_incertidumbre_95pct_bias","-0.531"
"1856-12-01","rango_inferior_incertidumbre_95pct_bias","-0.636"
"1857-01-01","rango_inferior_incertidumbre_95pct_bias","-0.4985"
"1857-02-01","rango_inferior_incertidumbre_95pct_bias","-0.4485"
"1857-03-01","rango_inferior_incertidumbre_95pct_bias","-0.6185"
"1857-04-01","rango_inferior_incertidumbre_95pct_bias","-0.5485"
"1857-05-01","rango_inferior_incertidumbre_95pct_bias","-0.503"
"1857-06-01","rango_inferior_incertidumbre_95pct_bias","-0.4045"
"1857-07-01","rango_inferior_incertidumbre_95pct_bias","-0.593"
"1857-08-01","rango_inferior_incertidumbre_95pct_bias","-0.4395"
"1857-09-01","rango_inferior_incertidumbre_95pct_bias","-0.398"
"1857-10-01","rango_inferior_incertidumbre_95pct_bias","-0.483"
"1857-11-01","rango_inferior_incertidumbre_95pct_bias","-0.5835"
"1857-12-01","rango_inferior_incertidumbre_95pct_bias","-0.453"
"1858-01-01","rango_inferior_incertidumbre_95pct_bias","-0.5275"
"1858-02-01","rango_inferior_incertidumbre_95pct_bias","-0.478"
"1858-03-01","rango_inferior_incertidumbre_95pct_bias","-0.4975"
"1858-04-01","rango_inferior_incertidumbre_95pct_bias","-0.598"
"1858-05-01","rango_inferior_incertidumbre_95pct_bias","-0.698"
"1858-06-01","rango_inferior_incertidumbre_95pct_bias","-0.616"
"1858-07-01","rango_inferior_incertidumbre_95pct_bias","-0.406"
"1858-08-01","rango_inferior_incertidumbre_95pct_bias","-0.3305"
"1858-09-01","rango_inferior_incertidumbre_95pct_bias","-0.3685"
"1858-10-01","rango_inferior_incertidumbre_95pct_bias","-0.2915"
"1858-11-01","rango_inferior_incertidumbre_95pct_bias","-0.349"
"1858-12-01","rango_inferior_incertidumbre_95pct_bias","-0.478"
"1859-01-01","rango_inferior_incertidumbre_95pct_bias","-0.4395"
"1859-02-01","rango_inferior_incertidumbre_95pct_bias","-0.383"
"1859-03-01","rango_inferior_incertidumbre_95pct_bias","-0.417"
"1859-04-01","rango_inferior_incertidumbre_95pct_bias","-0.2315"
"1859-05-01","rango_inferior_incertidumbre_95pct_bias","-0.287"
"1859-06-01","rango_inferior_incertidumbre_95pct_bias","-0.2865"
"1859-07-01","rango_inferior_incertidumbre_95pct_bias","-0.4265"
"1859-08-01","rango_inferior_incertidumbre_95pct_bias","-0.2655"
"1859-09-01","rango_inferior_incertidumbre_95pct_bias","-0.507"
"1859-10-01","rango_inferior_incertidumbre_95pct_bias","-0.328"
"1859-11-01","rango_inferior_incertidumbre_95pct_bias","-0.3505"
"1859-12-01","rango_inferior_incertidumbre_95pct_bias","-0.2045"
"1860-01-01","rango_inferior_incertidumbre_95pct_bias","-0.2405"
"1860-02-01","rango_inferior_incertidumbre_95pct_bias","-0.3045"
"1860-03-01","rango_inferior_incertidumbre_95pct_bias","-0.262"
"1860-04-01","rango_inferior_incertidumbre_95pct_bias","-0.2825"
"1860-05-01","rango_inferior_incertidumbre_95pct_bias","-0.34"
"1860-06-01","rango_inferior_incertidumbre_95pct_bias","-0.348"
"1860-07-01","rango_inferior_incertidumbre_95pct_bias","-0.314"
"1860-08-01","rango_inferior_incertidumbre_95pct_bias","-0.325"
"1860-09-01","rango_inferior_incertidumbre_95pct_bias","-0.182"
"1860-10-01","rango_inferior_incertidumbre_95pct_bias","-0.3405"
"1860-11-01","rango_inferior_incertidumbre_95pct_bias","-0.3245"
"1860-12-01","rango_inferior_incertidumbre_95pct_bias","-0.3065"
"1861-01-01","rango_inferior_incertidumbre_95pct_bias","-0.3625"
"1861-02-01","rango_inferior_incertidumbre_95pct_bias","-0.6275"
"1861-03-01","rango_inferior_incertidumbre_95pct_bias","-0.6505"
"1861-04-01","rango_inferior_incertidumbre_95pct_bias","-0.2185"
"1861-05-01","rango_inferior_incertidumbre_95pct_bias","-0.591"
"1861-06-01","rango_inferior_incertidumbre_95pct_bias","-0.395"
"1861-07-01","rango_inferior_incertidumbre_95pct_bias","-0.497"
"1861-08-01","rango_inferior_incertidumbre_95pct_bias","-0.3075"
"1861-09-01","rango_inferior_incertidumbre_95pct_bias","-0.3475"
"1861-10-01","rango_inferior_incertidumbre_95pct_bias","-0.4055"
"1861-11-01","rango_inferior_incertidumbre_95pct_bias","-0.3575"
"1861-12-01","rango_inferior_incertidumbre_95pct_bias","-0.3275"
"1862-01-01","rango_inferior_incertidumbre_95pct_bias","-0.507"
"1862-02-01","rango_inferior_incertidumbre_95pct_bias","-0.598"
"1862-03-01","rango_inferior_incertidumbre_95pct_bias","-0.4095"
"1862-04-01","rango_inferior_incertidumbre_95pct_bias","-0.2825"
"1862-05-01","rango_inferior_incertidumbre_95pct_bias","-0.221"
"1862-06-01","rango_inferior_incertidumbre_95pct_bias","-0.379"
"1862-07-01","rango_inferior_incertidumbre_95pct_bias","-0.398"
"1862-08-01","rango_inferior_incertidumbre_95pct_bias","-0.7305"
"1862-09-01","rango_inferior_incertidumbre_95pct_bias","-0.5505"
"1862-10-01","rango_inferior_incertidumbre_95pct_bias","-0.3625"
"1862-11-01","rango_inferior_incertidumbre_95pct_bias","-0.4765"
"1862-12-01","rango_inferior_incertidumbre_95pct_bias","-0.5205"
"1863-01-01","rango_inferior_incertidumbre_95pct_bias","-0.461"
"1863-02-01","rango_inferior_incertidumbre_95pct_bias","-0.352"
"1863-03-01","rango_inferior_incertidumbre_95pct_bias","-0.275"
"1863-04-01","rango_inferior_incertidumbre_95pct_bias","-0.2995"
"1863-05-01","rango_inferior_incertidumbre_95pct_bias","-0.504"
"1863-06-01","rango_inferior_incertidumbre_95pct_bias","-0.4575"
"1863-07-01","rango_inferior_incertidumbre_95pct_bias","-0.3785"
"1863-08-01","rango_inferior_incertidumbre_95pct_bias","-0.373"
"1863-09-01","rango_inferior_incertidumbre_95pct_bias","-0.466"
"1863-10-01","rango_inferior_incertidumbre_95pct_bias","-0.3145"
"1863-11-01","rango_inferior_incertidumbre_95pct_bias","-0.417"
"1863-12-01","rango_inferior_incertidumbre_95pct_bias","-0.3265"
"1864-01-01","rango_inferior_incertidumbre_95pct_bias","-0.687"
"1864-02-01","rango_inferior_incertidumbre_95pct_bias","-0.6295"
"1864-03-01","rango_inferior_incertidumbre_95pct_bias","-0.5805"
"1864-04-01","rango_inferior_incertidumbre_95pct_bias","-0.5"
"1864-05-01","rango_inferior_incertidumbre_95pct_bias","-0.2735"
"1864-06-01","rango_inferior_incertidumbre_95pct_bias","-0.348"
"1864-07-01","rango_inferior_incertidumbre_95pct_bias","-0.257"
"1864-08-01","rango_inferior_incertidumbre_95pct_bias","-0.405"
"1864-09-01","rango_inferior_incertidumbre_95pct_bias","-0.534"
"1864-10-01","rango_inferior_incertidumbre_95pct_bias","-0.447"
"1864-11-01","rango_inferior_incertidumbre_95pct_bias","-0.142"
"1864-12-01","rango_inferior_incertidumbre_95pct_bias","-0.243"
"1865-01-01","rango_inferior_incertidumbre_95pct_bias","-0.187"
"1865-02-01","rango_inferior_incertidumbre_95pct_bias","-0.1405"
"1865-03-01","rango_inferior_incertidumbre_95pct_bias","-0.151"
"1865-04-01","rango_inferior_incertidumbre_95pct_bias","-0.1665"
"1865-05-01","rango_inferior_incertidumbre_95pct_bias","-0.379"
"1865-06-01","rango_inferior_incertidumbre_95pct_bias","-0.292"
"1865-07-01","rango_inferior_incertidumbre_95pct_bias","-0.2745"
"1865-08-01","rango_inferior_incertidumbre_95pct_bias","-0.261"
"1865-09-01","rango_inferior_incertidumbre_95pct_bias","-0.3155"
"1865-10-01","rango_inferior_incertidumbre_95pct_bias","-0.2855"
"1865-11-01","rango_inferior_incertidumbre_95pct_bias","-0.4225"
"1865-12-01","rango_inferior_incertidumbre_95pct_bias","-0.2815"
"1866-01-01","rango_inferior_incertidumbre_95pct_bias","-0.295"
"1866-02-01","rango_inferior_incertidumbre_95pct_bias","-0.0835"
"1866-03-01","rango_inferior_incertidumbre_95pct_bias","-0.4725"
"1866-04-01","rango_inferior_incertidumbre_95pct_bias","-0.3665"
"1866-05-01","rango_inferior_incertidumbre_95pct_bias","-0.4235"
"1866-06-01","rango_inferior_incertidumbre_95pct_bias","-0.0395"
"1866-07-01","rango_inferior_incertidumbre_95pct_bias","-0.1125"
"1866-08-01","rango_inferior_incertidumbre_95pct_bias","-0.2375"
"1866-09-01","rango_inferior_incertidumbre_95pct_bias","-0.3925"
"1866-10-01","rango_inferior_incertidumbre_95pct_bias","-0.1455"
"1866-11-01","rango_inferior_incertidumbre_95pct_bias","-0.1325"
"1866-12-01","rango_inferior_incertidumbre_95pct_bias","-0.3795"
"1867-01-01","rango_inferior_incertidumbre_95pct_bias","-0.213"
